id,income,age,rooms,bedrooms,population,people_per_house,location,outcome
3498,1.7929,37.0,3.1008902077151337,1.0712166172106825,1666.0,4.943620178041543,"33.98,-118.25",0.0
3499,3.5,10.0,5.72791519434629,1.1236749116607774,866.0,3.060070671378092,40.25;-122.35,0.0
3500,6.2685,6.0,8.010989010989011,1.0146520146520146,697.0,2.553113553113553,"34.68,-120.44",1.0
3501,1.4821,27.0,4.230326295585413,1.1477927063339732,-797.0,3.1785028790786947,32.71;-117.08,0.0
3502,7.9013,5.0,8.31929347826087,1.1209239130434783,2440.0,3.3152173913043477,"34.3,-118.67",1.0
3503,2.3077,forty,3.103151862464183,0.9140401146131805,1843.0,5.28080229226361,34.2;-119.17,0.0
3504,2.1538,44.0,4.368852459016393,1.0368852459016393,825.0,3.3811475409836067,37.73_-122.19,0.0
3505,7.6886,twenty-five,6.911949685534591,1.0566037735849056,407.0,2.559748427672956,33.73_-118.32,1.0
3506,5.128,twenty-five,6.045180722891566,0.9066265060240963,1135.0,3.4186746987951806,32.78;-115.57,0.0
3507,3.2917,27.0,4.435114503816794,1.0305343511450382,647.0,4.938931297709924,"33.93,-118.25",0.0
3508,1.8818,35.0,3.6591639871382635,0.977491961414791,1128.0,3.627009646302251,33.99_-118.28,0.0
3509,1.6579,32.0,5.4491525423728815,1.1483050847457628,694.0,2.940677966101695,"40.45,-122.3",0.0
3510,2.9693,thirteen,4.452313503305005,1.0292728989612843,2420.0,2.2851746931067045,38.54_-121.32,0.0
3511,1.8261,52.0,4.251612903225807,0.9935483870967742,1368.0,4.412903225806452,37.95_-121.27,0.0
3512,4.375,twenty-nine,5.481389578163772,1.1017369727047146,952.0,2.3622828784119108,"34.2,-118.32",1.0
3513,2.0136,thirteen,5.309523809523809,1.1011904761904763,2225.0,2.6488095238095237,34.49_-117.17,0.0
3514,3.6429,42.0,5.246628131021194,1.115606936416185,1419.0,2.7341040462427744,37.78;-122.49,1.0
3515,8.1839,twenty-six,7.900928792569659,0.9721362229102167,925.0,2.863777089783282,"33.67,-117.94",1.0
3516,2.1705,36.0,4.024193548387097,0.9274193548387096,451.0,3.6370967741935485,"37.92,-121.28",0.0
3517,2.9554,seventeen,4.643020594965675,0.9244851258581236,1190.0,2.723112128146453,34.08_-117.37,0.0
3518,3.102,11.0,6.468421052631579,1.2421052631578948,581.0,3.057894736842105,33.69;-117.35,0.0
3519,2.9583,twenty,5.490566037735849,1.10062893081761,422.0,2.6540880503144653,34.92_-118.27,0.0
3520,1.0,thirty-three,4.140939597315437,1.2516778523489933,777.0,2.6073825503355703,33.19;-115.46,0.0
3521,4.1908,thirty-eight,5.213286713286713,1.1608391608391608,1122.0,1.9615384615384615,34.06_-118.43,1.0
3522,2.6176,seventeen,5.361344537815126,1.0168067226890756,-464.0,3.8949579831932772,36.72_-119.82,0.0
3523,2.3393,19.0,3.6070359281437128,1.1167664670658684,2572.0,1.9251497005988023,"32.77,-117.03",0.0
3524,7.0526,18.0,6.117283950617284,0.9259259259259259,1027.0,3.169753086419753,33.88;-117.82,1.0
3525,1.4617,25.0,3.341708542713568,1.067001675041876,743.0,1.2445561139028476,33.76;-118.08,0.0
3526,4.1033,thirty-four,4.892253931275481,1.0553290623179965,4101.0,2.388468258590565,"37.64,-122.43",1.0
3527,3.851,16.0,6.912408759124087,1.1897810218978102,477.0,3.4817518248175183,35.17_-120.43,1.0
3528,2.1186,eighteen,3.9613526570048307,1.1545893719806763,1345.0,6.497584541062802,"35.62,-119.69",0.0
3529,1.4688,40.0,4.32,1.0666666666666667,761.0,3.382222222222222,"33.91,-118.24",0.0
3530,3.6591,fifty-two,5.673076923076923,0.9153846153846154,736.0,2.830769230769231,37.96_-121.3,0.0
3531,4.199,52.0,3.649214659685864,1.0641361256544504,1302.0,1.7041884816753927,37.8;-122.43,1.0
3532,1.1868,47.0,3.9124579124579126,1.1077441077441077,3020.0,5.084175084175084,34.06;-118.19,0.0
3533,2.3182,twenty-four,5.574931880108992,1.2043596730245232,812.0,2.212534059945504,33.17;-117.36,1.0
3534,2.535,forty-three,4.861538461538461,1.05,611.0,2.35,39.21;-121.05,0.0
3535,3.0185,seventeen,4.205479452054795,0.863013698630137,434.0,1.9817351598173516,34.61;-120.16,1.0
3536,0.9338,35.0,5.30188679245283,1.6415094339622642,240.0,2.2641509433962264,38.67;-121.39,0.0
3537,1.0208,29.0,4.9543726235741445,1.1711026615969582,861.0,3.273764258555133,38.55_-121.47,0.0
3538,2.6214,7.0,5.4910891089108915,1.0495049504950495,1374.0,2.720792079207921,37.4_-120.84,0.0
3539,7.9761,fifty-two,7.709756097560976,1.1512195121951219,842.0,2.053658536585366,37.8_-122.44,1.0
3540,3.994,30.0,5.083832335329341,0.9680638722554891,1547.0,3.0878243512974053,38.01_-121.3,0.0
3541,2.3967,forty-three,4.932059447983015,1.0658174097664543,1144.0,2.4288747346072186,36.77;-119.79,0.0
3542,0.8024,forty-eight,5.136645962732919,1.2298136645962734,396.0,2.459627329192547,"39.51,-121.55",0.0
3543,3.2243,20.0,4.936758893280633,1.0790513833992095,-643.0,2.341897233201581,"38.65,-121.35",0.0
3544,2.5478,15.0,5.394833948339484,1.1586715867158672,774.0,2.856088560885609,38.89_-121.94,0.0
3545,1.6641,43.0,4.628440366972477,1.0321100917431192,604.0,2.770642201834862,38.63;-121.43,0.0
3546,2.0591,15.0,4.840046029919447,1.0609896432681243,1863.0,2.143843498273878,41.74_-122.61,0.0
3547,4.4375,24.0,5.791304347826087,1.0956521739130434,625.0,2.717391304347826,33.89_-117.96,1.0
3548,3.2396,fifty-two,4.02156862745098,1.0823529411764705,1400.0,2.7450980392156863,"37.78,-122.46",1.0
3549,4.9087,thirty-two,4.320137693631669,0.9948364888123924,1160.0,1.9965576592082617,"37.37,-122.06",1.0
3550,2.4555,fifteen,6.177033492822966,1.291866028708134,1697.0,2.7065390749601277,"39.9,-122.57",0.0
3551,4.3036,35.0,5.699059561128527,1.0626959247648904,828.0,2.595611285266458,"33.88,-118.32",1.0
3552,7.2905,23.0,6.401663695781343,1.0314913844325608,3895.0,2.3143196672608437,37.89;-122.47,1.0
3553,3.5313,20.0,5.8526011560693645,0.9479768786127167,1039.0,3.0028901734104045,36.32;-119.33,0.0
3554,1.6993,28.0,4.721153846153846,1.0673076923076923,1196.0,3.8333333333333335,"34.15,-117.33",0.0
3555,6.0142,sixteen,6.890625,1.03125,2527.0,3.5894886363636362,"33.85,-118.06",1.0
3556,2.1652,fourteen,3.7512195121951217,1.056910569105691,5723.0,9.30569105691057,34.4_-119.85,0.0
3557,6.6264,25.0,7.226993865030675,1.0122699386503067,937.0,2.874233128834356,"33.78,-118.05",1.0
3558,2.2466,15.0,5.742667404537908,1.289983397897067,4507.0,2.4941892639734364,"34.15,-116.06",0.0
3559,1.9483,sixteen,4.21669341894061,0.9839486356340289,1054.0,1.6918138041733548,36.82;-119.72,0.0
3560,3.5076,twenty-five,5.188720173535792,1.0281995661605206,1298.0,2.8156182212581347,"40.93,-124.11",0.0
3561,6.7718,19.0,5.251173708920188,1.016431924882629,1158.0,2.7183098591549295,"37.36,-122.0",1.0
3562,3.6923,twenty-eight,5.854497354497354,1.0317460317460319,1096.0,2.8994708994708995,40.54;-122.37,0.0
3563,1.7206,21.0,3.4833333333333334,1.1,401.0,3.341666666666667,34.07;-117.27,0.0
3564,3.4265,fifty-two,4.703448275862069,1.0367816091954023,944.0,2.170114942528736,34.07_-118.36,1.0
3565,3.9514,twenty-seven,5.017804154302671,0.8367952522255193,869.0,2.578635014836795,36.75;-119.72,0.0
3566,4.1607,fifty-two,4.683363148479428,1.0930232558139534,1328.0,2.37567084078712,37.8;-122.41,1.0
3567,1.8419,eighteen,6.946268656716418,1.9164179104477612,799.0,2.3850746268656717,35.74;-118.31,0.0
3568,6.019,forty-two,5.7024539877300615,1.0337423312883436,813.0,2.4938650306748467,33.97_-118.38,1.0
3569,1.9423,twenty-one,4.900452488687783,1.004524886877828,2611.0,3.93815987933635,"38.51,-121.42",0.0
3570,2.2969,sixteen,5.0,0.983739837398374,380.0,1.5447154471544715,33.64_-117.72,0.0
3571,5.7368,35.0,6.2368421052631575,0.9973684210526316,996.0,2.6210526315789475,33.79;-118.1,1.0
3572,2.3167,thirty-one,5.980645161290322,1.1774193548387097,883.0,2.8483870967741933,"40.57,-123.96",0.0
3573,5.687,34.0,5.4027459954233406,1.011441647597254,915.0,2.0938215102974826,33.86;-118.39,1.0
3574,6.7496,36.0,5.411616161616162,1.095959595959596,751.0,1.8964646464646464,34.05;-118.48,1.0
3575,6.6689,32.0,7.064377682403434,1.03862660944206,697.0,2.9914163090128754,34.18;-118.63,1.0
3576,1.725,thirty-one,5.158774373259053,1.2590529247910864,917.0,2.554317548746518,40.24;-123.68,0.0
3577,6.091,twenty,7.229166666666667,1.0208333333333333,1319.0,3.053240740740741,"33.69,-117.96",1.0
3578,6.1064,thirty-three,6.233817701453105,1.0013210039630118,1980.0,2.6155878467635403,37.51;-122.28,1.0
3579,3.1964,36.0,4.151724137931034,1.0344827586206897,645.0,4.448275862068965,33.92;-118.21,0.0
3580,1.5521,30.0,3.8506787330316743,1.002262443438914,-982.0,4.447963800904978,"33.99,-118.26",0.0
3581,5.8692,fifty-two,7.125,1.0731707317073171,981.0,2.9908536585365852,34.14_-118.12,1.0
3582,3.2321,eleven,7.0414673046252,1.1531100478468899,1520.0,2.4242424242424243,38.71;-121.19,1.0
3583,6.8088,twenty,6.737878787878788,1.0015151515151515,2062.0,3.124242424242424,"37.26,-121.9",1.0
3584,1.8606,32.0,4.717703349282297,1.0685805422647527,-260.0,2.398724082934609,"36.34,-119.64",0.0
3585,7.9885,five,12.626865671641792,3.716417910447761,117.0,1.7462686567164178,"33.74,-116.44",1.0
3586,3.5436,16.0,5.013824884792626,1.0691244239631337,1410.0,3.248847926267281,38.03_-121.92,0.0
3587,5.0861,35.0,6.051724137931035,1.110344827586207,774.0,2.668965517241379,"33.95,-118.01",1.0
3588,4.7083,33.0,5.354901960784313,1.0490196078431373,1280.0,2.5098039215686274,34.01;-118.42,1.0
3589,2.5536,thirty-one,4.071917808219178,1.0102739726027397,891.0,3.0513698630136985,"37.97,-121.26",0.0
3590,1.5417,eighteen,7.666666666666667,1.5925925925925926,98.0,1.8148148148148149,32.69_-115.9,0.0
3591,1.8039,forty-two,3.543726235741445,0.9657794676806084,-202.0,3.4220532319391634,"37.77,-122.19",0.0
3592,2.2083,47.0,5.167785234899329,1.0827740492170022,1126.0,2.519015659955257,"37.5,-120.84",0.0
3593,3.9211,twenty,5.582222222222223,0.9977777777777778,1464.0,3.2533333333333334,36.65;-119.67,0.0
3594,4.0417,23.0,10.639455782312925,2.0272108843537415,339.0,2.306122448979592,38.94_-119.98,0.0
3595,6.5078,45.0,6.515570934256055,0.9515570934256056,-902.0,2.643598615916955,"34.11,-118.09",1.0
3596,6.6053,fifty-two,6.654708520179372,1.0044843049327354,498.0,2.233183856502242,32.77_-117.11,1.0
3597,4.625,thirty-two,6.324324324324325,1.0743243243243243,749.0,2.5304054054054053,"34.43,-119.64",1.0
3598,15.0001,fifty-two,8.710144927536232,1.0289855072463767,408.0,2.9565217391304346,34.07;-118.41,1.0
3599,2.8929,sixteen,5.086092715231788,1.0132450331125828,1283.0,2.1241721854304636,34.51;-117.32,0.0
3600,4.8214,21.0,6.690355329949239,1.0253807106598984,618.0,3.1370558375634516,37.32_-120.45,0.0
3601,3.48,26.0,5.610619469026549,1.0123893805309734,1524.0,2.697345132743363,37.31;-120.46,0.0
3602,3.7404,sixteen,5.376673040152964,0.982791586998088,1620.0,3.0975143403441683,"36.32,-119.28",0.0
3603,6.0194,44.0,5.735343383584589,1.0,1358.0,2.274706867671692,"37.84,-122.21",1.0
3604,2.5288,39.0,4.539130434782609,1.0695652173913044,1200.0,1.7391304347826086,32.74_-117.18,1.0
3605,4.825,45.0,5.426829268292683,0.8810975609756098,755.0,2.301829268292683,"34.11,-118.13",1.0
3606,8.0837,twenty-five,7.587242026266416,1.0337711069418387,1699.0,3.1876172607879925,37.3;-122.01,1.0
3607,2.375,12.0,4.606914212548015,1.0601792573623559,2588.0,3.313700384122919,"34.09,-117.44",0.0
3608,5.4165,38.0,4.609504132231405,1.0103305785123966,940.0,1.9421487603305785,34.12_-118.16,1.0
3609,6.7527,23.0,7.064024390243903,1.024390243902439,-877.0,2.9115853658536586,37.8;-122.18,1.0
3610,2.7917,41.0,4.732258064516129,1.0580645161290323,673.0,2.170967741935484,37.64_-120.96,0.0
3611,3.95,fifty-two,5.02546689303905,1.0577249575551784,1191.0,2.0220713073005094,"37.75,-122.43",1.0
3612,3.0938,32.0,4.7176470588235295,1.1254901960784314,-428.0,2.23921568627451,"38.25,-122.04",0.0
3613,6.6134,4.0,6.560728744939271,0.9392712550607287,1552.0,3.1417004048582995,"37.93,-121.97",1.0
3614,3.18,32.0,4.167010309278351,1.0804123711340206,973.0,2.0061855670103093,32.77;-117.25,1.0
3615,3.575,fifty-two,4.695652173913044,1.0347826086956522,1181.0,2.053913043478261,"37.75,-122.43",1.0
3616,2.293,29.0,4.593167701863354,1.049689440993789,1408.0,4.372670807453416,36.61_-120.19,0.0
3617,9.0683,fifteen,7.226235741444867,1.0304182509505704,-340.0,3.7870722433460076,33.89_-117.97,1.0
3618,4.2006,twenty-four,5.972222222222222,1.1150793650793651,1360.0,2.6984126984126986,"36.98,-121.94",1.0
3619,1.0612,15.0,2.5535714285714284,1.0446428571428572,914.0,1.3601190476190477,32.75;-117.21,1.0
3620,8.0074,eighteen,7.993911719939117,1.0441400304414004,1870.0,2.8462709284627095,37.85_-122.12,1.0
3621,5.5221,eleven,6.322485207100592,1.0029585798816567,916.0,2.710059171597633,34.63;-120.13,1.0
3622,2.2672,sixteen,5.32518337408313,1.0770171149144254,1629.0,1.9914425427872862,38.03;-121.29,0.0
3623,1.7,48.0,2.86,0.82,222.0,4.44,33.79_-118.22,0.0
3624,2.0625,19.0,5.347732181425486,1.1533477321814254,1355.0,2.9265658747300214,38.68;-121.44,0.0
3625,2.433,33.0,5.334975369458128,1.0689655172413792,-813.0,2.768472906403941,38.36;-121.98,0.0
3626,2.5902,fourteen,5.202608695652174,1.0643478260869565,3255.0,2.8304347826086955,"34.09,-117.35",0.0
3627,2.7863,19.0,5.668817204301075,1.124731182795699,1184.0,2.546236559139785,39.79;-121.58,0.0
3628,2.8594,fourteen,7.672881355932203,1.4830508474576272,-328.0,2.7796610169491527,34.89;-116.72,0.0
3629,2.0278,31.0,2.8469284994964754,1.0916414904330312,3107.0,3.1289023162134946,34.06;-118.31,1.0
3630,6.0362,20.0,5.082959641255606,1.0695067264573992,1941.0,2.1760089686098656,33.77_-118.12,1.0
3631,5.0044,thirty-eight,6.0251572327044025,1.2720125786163523,-824.0,2.0943396226415096,33.48;-117.76,1.0
3632,3.1937,25.0,4.871794871794871,1.3282051282051281,404.0,2.071794871794872,"37.5,-122.47",1.0
3633,1.6618,19.0,4.564,1.1,1034.0,2.068,36.81_-119.71,0.0
3634,1.2176,29.0,3.899236641221374,1.0763358778625953,2669.0,4.074809160305343,36.77_-119.77,0.0
3635,2.9076,twenty-four,4.220496894409938,1.1164596273291925,3018.0,4.686335403726708,"34.24,-118.53",1.0
3636,2.32,seven,3.939873417721519,1.0651898734177214,5410.0,3.4240506329113924,33.15;-117.18,0.0
3637,2.29,twenty-three,5.6833810888252145,1.0974212034383954,-182.0,2.174785100286533,34.04_-117.05,0.0
3638,7.3672,forty-seven,5.978456014362657,1.021543985637343,-633.0,2.190305206463196,"33.75,-118.12",1.0
3639,3.125,thirty-six,6.444444444444445,1.1111111111111112,-707.0,2.1666666666666665,35.17;-119.48,0.0
3640,2.7083,nineteen,6.475,1.35,216.0,2.7,40.34_-123.48,0.0
3641,2.6635,thirty-two,4.155629139072848,1.119205298013245,782.0,2.589403973509934,"32.79,-116.97",0.0
3642,2.7562,18.0,4.873479318734793,0.9683698296836983,1333.0,3.24330900243309,"37.44,-120.76",0.0
3643,1.7059,twenty-six,4.494565217391305,1.1231884057971016,2411.0,4.367753623188406,33.94;-117.46,0.0
3644,6.2953,26.0,6.823899371069182,1.0911949685534592,849.0,2.669811320754717,37.92;-122.49,1.0
3645,5.0926,24.0,5.1210191082802545,1.0,592.0,1.8853503184713376,"33.75,-118.11",1.0
3646,3.7721,twenty-five,4.008849557522124,1.1317600786627335,1719.0,1.6902654867256637,34.05;-118.46,1.0
3647,8.1926,15.0,7.429495472186288,1.0,2380.0,3.0789133247089264,33.64;-117.7,1.0
3648,2.1905,seventeen,4.7973856209150325,1.0212418300653594,-136.0,4.112745098039215,"36.71,-119.74",0.0
3649,1.8325,twenty-five,4.279220779220779,1.07012987012987,-979.0,1.9181818181818182,37.37;-118.39,0.0
3650,6.8099,15.0,6.221590909090909,0.8977272727272727,361.0,2.0511363636363638,33.03_-117.07,1.0
3651,2.3611,41.0,4.561001042752868,1.0834202294056308,2387.0,2.489051094890511,38.74;-121.3,0.0
3652,2.2727,forty,4.995412844036697,1.036697247706422,520.0,2.385321100917431,35.42_-119.02,0.0
3653,3.8854,seventeen,5.2555438225976765,1.0496304118268216,1987.0,2.098204857444562,37.04;-122.04,1.0
3654,8.8742,thirty-one,5.6929460580912865,1.0943983402489628,1938.0,2.0103734439834025,"33.6,-117.88",1.0
3655,7.5078,24.0,7.022857142857143,0.992,2710.0,3.097142857142857,"34.3,-118.51",1.0
3656,6.2306,22.0,5.749478079331942,0.9958246346555324,1163.0,2.4279749478079333,"37.59,-122.4",1.0
3657,8.3209,twelve,7.586151368760064,1.0611916264090178,2089.0,3.363929146537842,"37.81,-121.82",1.0
3658,2.1544,twenty-six,4.402409638554217,1.008433734939759,1976.0,2.3807228915662653,"36.79,-119.76",0.0
3659,3.2083,26.0,6.667953667953668,1.1158301158301158,802.0,3.0965250965250966,36.44;-119.77,0.0
3660,4.8988,13.0,5.113243761996161,0.9942418426103646,1468.0,2.817658349328215,"34.32,-118.47",1.0
3661,1.7574,forty-two,4.722222222222222,1.0972222222222223,1300.0,2.5793650793650795,40.5_-124.1,0.0
3662,6.8591,52.0,7.599388379204893,0.9571865443425076,953.0,2.914373088685015,37.81_-122.24,1.0
3663,4.8083,5.0,6.914342629482071,1.0557768924302788,-143.0,3.0697211155378485,33.52_-117.05,1.0
3664,7.8543,35.0,5.986111111111111,1.0324074074074074,701.0,3.2453703703703702,37.36_-121.98,1.0
3665,3.1942,twenty-four,5.628828828828829,1.0018018018018018,1512.0,2.7243243243243245,38.69;-121.44,0.0
3666,2.7813,30.0,4.38622754491018,1.1062874251497006,1661.0,2.4865269461077846,38.63_-121.39,0.0
3667,6.6085,27.0,6.410891089108911,1.0907590759075907,1537.0,2.536303630363036,"37.37,-122.05",1.0
3668,2.2244,24.0,4.491408934707904,1.0790378006872852,917.0,3.1512027491408934,38.43;-121.83,0.0
3669,6.1089,38.0,6.8,1.056140350877193,823.0,2.887719298245614,38.31;-122.24,1.0
3670,8.2816,29.0,6.715625,1.0541666666666667,2184.0,2.275,"34.12,-118.39",1.0
3671,2.0577,twelve,6.372727272727273,1.1818181818181819,434.0,3.9454545454545453,"33.79,-116.89",0.0
3672,3.9727,thirty-three,4.531972789115646,1.0571428571428572,1695.0,2.306122448979592,33.98_-118.41,1.0
3673,1.75,35.0,4.218446601941747,1.1084142394822007,2016.0,3.262135922330097,38.13_-121.27,0.0
3674,2.1696,sixteen,4.834920634920635,0.9777777777777777,477.0,1.5142857142857142,"38.27,-122.66",0.0
3675,6.5217,52.0,6.39935064935065,1.0876623376623376,765.0,2.4837662337662336,37.81_-122.22,1.0
3676,3.2813,forty-five,5.934579439252336,1.1308411214953271,598.0,2.794392523364486,36.8_-119.99,0.0
3677,3.2868,21.0,5.944827586206896,1.0931034482758621,1006.0,3.4689655172413794,"37.04,-120.25",0.0
3678,1.3023,seventeen,5.26463700234192,1.2529274004683841,927.0,2.17096018735363,35.64;-118.47,0.0
3679,8.7991,ten,9.287153652392947,1.4571788413098237,1900.0,2.392947103274559,32.63_-117.13,1.0
3680,0.9379,34.0,4.38,1.16,263.0,2.63,38.61_-121.45,0.0
3681,1.8664,thirty,3.392857142857143,1.1321428571428571,1073.0,3.8321428571428573,"37.96,-122.36",0.0
3682,7.2423,52.0,7.875,1.5,47.0,5.875,33.89;-118.17,1.0
3683,7.7042,32.0,6.62753807106599,1.0279187817258884,4474.0,2.8388324873096447,33.79_-118.38,1.0
3684,1.175,fifty-two,4.958158995815899,1.0878661087866108,635.0,2.6569037656903767,36.76_-119.79,0.0
3685,4.4167,twenty-eight,4.282846715328467,1.1094890510948905,785.0,1.4324817518248176,34.09_-118.39,1.0
3686,4.6071,52.0,6.030188679245283,1.0754716981132075,689.0,2.6,37.75;-122.47,1.0
3687,5.136,15.0,9.466666666666667,1.3777777777777778,133.0,2.9555555555555557,"33.52,-117.55",1.0
3688,1.9583,seven,5.362804878048781,1.4420731707317074,1064.0,3.2439024390243905,"34.1,-117.46",0.0
3689,2.9853,seven,4.472945891783567,0.9819639278557114,1274.0,2.55310621242485,36.78;-119.86,0.0
3690,5.8371,thirty-five,5.482758620689655,1.1352785145888593,724.0,1.9204244031830238,33.55;-117.8,1.0
3691,4.2015,fifty-two,4.163021868787276,1.1292246520874751,920.0,1.8290258449304175,37.8;-122.4,1.0
3692,5.3972,thirty,6.416666666666667,1.0095238095238095,1098.0,2.6142857142857143,"36.97,-122.04",1.0
3693,3.8056,21.0,5.881516587677726,1.1753554502369667,746.0,3.5355450236966823,"34.47,-120.05",1.0
3694,3.6976,twenty-five,3.5306122448979593,1.0841836734693877,1558.0,1.9872448979591837,34.04_-118.46,1.0
3695,1.6724,33.0,4.095959595959596,0.9343434343434344,-732.0,2.2525252525252526,"37.79,-121.21",0.0
3696,5.6738,thirty-four,6.589812332439679,1.160857908847185,1034.0,2.772117962466488,34.17;-118.54,1.0
3697,2.148,46.0,4.273838630806846,1.0464547677261613,-29.0,4.17359413202934,"34.0,-118.27",0.0
3698,4.1098,14.0,5.940279542566709,1.0533672172808133,-884.0,2.8398983481575604,36.83_-119.74,0.0
3699,3.1992,forty-one,3.3022388059701493,1.0634328358208955,562.0,2.0970149253731343,33.99_-118.46,1.0
3700,2.8958,thirty-two,5.758122743682311,1.1155234657039712,-938.0,2.5487364620938626,"40.62,-124.17",0.0
3701,1.7727,nineteen,4.431952662721893,1.4082840236686391,476.0,2.8165680473372783,33.36;-115.73,0.0
3702,1.8429,eighteen,4.359797297297297,1.0608108108108107,2732.0,4.614864864864865,36.54_-119.29,0.0
3703,5.0477,sixteen,4.2304609218436875,0.9719438877755511,1285.0,2.5751503006012024,37.3;-121.93,1.0
3704,10.0481,30.0,8.061728395061728,1.0432098765432098,980.0,3.0246913580246915,37.4;-122.2,1.0
3705,6.4823,thirteen,6.911804613297151,1.0366350067842605,2230.0,3.0257801899592947,34.23;-118.85,1.0
3706,5.6346,thirty-six,6.154205607476635,1.0654205607476634,531.0,2.4813084112149535,33.72_-117.6,1.0
3707,2.9107,22.0,4.173076923076923,1.1403846153846153,850.0,1.6346153846153846,34.07;-118.4,1.0
3708,6.203,38.0,6.26431718061674,1.024229074889868,-836.0,2.4922907488986783,"37.74,-122.45",1.0
3709,2.5488,forty-two,4.775811209439528,1.0029498525073746,906.0,2.672566371681416,37.96_-121.33,0.0
3710,3.0921,fourteen,16.67153284671533,4.54014598540146,342.0,2.4963503649635035,37.64_-118.97,0.0
3711,3.3889,15.0,6.094936708860759,1.1424050632911393,-930.0,2.901898734177215,35.12_-118.01,0.0
3712,3.6949,four,5.733651226158038,1.1287465940054495,4631.0,3.154632152588556,"35.14,-118.48",0.0
3713,3.8086,25.0,4.608638743455497,1.1151832460732984,1524.0,1.9947643979057592,"33.92,-118.42",1.0
3714,0.9227,11.0,37.0,8.20754716981132,113.0,2.1320754716981134,38.9;-120.3,0.0
3715,10.9805,fifty-two,7.658634538152611,1.0481927710843373,681.0,2.7349397590361444,"34.04,-118.41",1.0
3716,2.2024,twenty-nine,5.271341463414634,1.0823170731707317,848.0,2.5853658536585367,"41.53,-122.56",0.0
3717,3.1912,33.0,5.288753799392097,1.0395136778115501,638.0,1.939209726443769,36.63_-121.93,1.0
3718,1.9018,twenty-five,6.114155251141552,1.4977168949771689,-325.0,2.2968036529680367,"38.94,-119.98",0.0
3719,3.2937,thirteen,6.832786885245902,1.4721311475409835,834.0,2.734426229508197,38.26_-120.93,0.0
3720,3.744,thirty,4.203488372093023,1.119186046511628,-553.0,1.8895348837209303,32.8_-117.26,1.0
3721,1.7344,forty-seven,4.384615384615385,0.9938461538461538,949.0,2.92,36.76;-119.78,0.0
3722,6.8538,twenty-nine,6.657992565055762,1.0074349442379182,661.0,2.45724907063197,"37.83,-122.19",1.0
3723,7.3521,32.0,6.775757575757575,1.0545454545454545,818.0,2.478787878787879,"37.99,-122.54",1.0
3724,1.7196,twenty-one,5.275280898876405,0.9887640449438202,556.0,3.1235955056179776,38.98_-122.84,0.0
3725,6.4517,23.0,7.176470588235294,1.2058823529411764,670.0,2.8151260504201683,37.1;-121.9,1.0
3726,2.9545,47.0,5.632241813602015,1.0528967254408061,1042.0,2.624685138539043,"36.75,-119.74",0.0
3727,3.9531,seventeen,4.411526794742164,1.0525783619817999,1640.0,1.6582406471183013,"37.89,-122.52",1.0
3728,2.5556,42.0,5.3004587155963305,1.0068807339449541,1347.0,3.0894495412844036,36.57_-119.6,0.0
3729,1.608,thirty-four,4.295819935691318,1.1093247588424437,1009.0,3.2443729903536975,34.09_-117.31,0.0
3730,1.9511,11.0,4.816326530612245,1.1484230055658626,1765.0,3.274582560296846,36.85_-119.79,0.0
3731,3.0742,24.0,5.049468085106383,1.0292553191489362,5162.0,2.7457446808510637,"38.06,-122.51",0.0
3732,5.3963,thirty-three,7.509394572025053,1.0835073068893528,-692.0,2.519832985386221,34.45_-119.61,1.0
3733,2.9271,32.0,4.102564102564102,0.9358974358974359,-761.0,2.8461538461538463,"36.99,-120.7",0.0
3734,6.1785,5.0,7.197784810126582,1.2436708860759493,1238.0,1.9588607594936709,33.51_-117.73,1.0
3735,4.2297,47.0,3.8737419945105214,1.0576395242451968,1808.0,1.6541628545288198,"37.45,-122.16",1.0
3736,3.1711,35.0,6.147388059701493,1.044776119402985,1454.0,2.712686567164179,"38.59,-121.31",0.0
3737,3.0707,fifty-two,4.92326139088729,1.1510791366906474,900.0,2.158273381294964,"34.05,-118.38",1.0
3738,6.7093,fourteen,6.281818181818182,1.0393939393939393,1107.0,3.3545454545454545,"37.44,-121.88",1.0
3739,3.0495,16.0,5.413872832369942,1.0739884393063583,3073.0,3.552601156069364,32.59_-117.05,0.0
3740,3.5313,thirty-six,5.092409240924092,0.9801980198019802,1355.0,4.471947194719472,34.09_-117.73,0.0
3741,4.1597,twenty-two,5.678125,1.0375,1699.0,2.6546875,"37.66,-121.86",1.0
3742,3.7464,twenty-nine,4.906832298136646,0.9834368530020704,1746.0,3.6149068322981366,34.58;-118.13,0.0
3743,10.1248,twenty-five,7.545454545454546,0.9710743801652892,1525.0,3.1508264462809916,34.06;-117.87,1.0
3744,7.2543,fifty-two,6.676375404530744,1.035598705501618,774.0,2.504854368932039,"37.44,-122.15",1.0
3745,3.0,13.0,6.317596566523605,1.1974248927038627,1091.0,2.3412017167381975,38.45;-120.59,0.0
3746,1.7292,thirty-one,5.2987551867219915,1.0912863070539418,-497.0,2.4896265560165975,41.46;-122.9,0.0
3747,5.0532,36.0,5.795977011494253,1.0258620689655173,850.0,2.442528735632184,"33.64,-117.9",1.0
3748,4.0352,thirty-four,5.273684210526316,0.9263157894736842,731.0,2.5649122807017544,38.67_-121.34,0.0
